x,y,z,r,g,b,size,mag,dist_pc,name
39.64237410323081,6.004472445549821,-4.571231001567273,0.9816292476654053,0.9661235841115315,0.9418537616729736,1.7367795,6.8012767,40.354276932681636,
36.80715828217867,-17.57212420197127,-7.699657750240824,1.0,0.8175308227539062,0.578009204864502,0.37597394,10.124211,41.507001569008835,
28.72270165532304,-13.46470702442516,-2.817985718563817,1.0,0.6365652322769165,0.4009207248687744,0.17806153,11.747149,31.84702449435945,
37.115096494160305,-16.512036675252123,-1.1136573142678763,1.0,0.7873619079589844,0.538412504196167,0.32339394,10.451341,40.637642347327734,
35.72595108722186,-5.4540565094040865,0.6069984365394556,1.0,0.6823123455047607,0.42783079147338865,0.22366624,11.251998,36.14496867610073,
37.12887260108209,-25.88543740992913,-1.5948677171718115,1.0,0.9517049980163574,0.8302993702888489,0.83589137,8.389251,45.28965283114919,
20.47686471764156,-8.576321901134467,0.6443522760007786,1.0,0.7030722697575887,0.440042511622111,0.4377431,9.793903,22.20969328631217,
46.47941633459382,-10.798237386327315,6.76272979434695,1.0,0.6983168840408325,0.4372452259063721,0.177507,11.753922,48.19411362113979,
17.8475076126042,-10.571395985630168,2.966127411130166,1.0,0.666789182027181,0.4186995188395182,0.37396598,10.135839,20.954375506944135,
1.741433291827479,15.369558591145145,19.24827914638111,1.0,0.691846760114034,0.4334392706553141,0.3505188,10.2764435,24.693160415255445,
11.333499290228227,11.89835516644792,14.898299715639352,1.0,0.89529878616333,0.696334617137909,1.0738331,7.845316,22.18058602123851,
9.574912008556716,14.305874275083006,17.848062541507808,1.0,0.9049523544311523,0.7192618417739869,1.2703645,7.480358,24.796981978290415,
11.600838871077084,23.215671078602618,28.450290682201654,1.0,0.6369571685791016,0.4011512756347656,0.19886617,11.507195,38.50929609905028,
10.97480912443856,31.95820036452985,36.1909270840277,1.0,0.9468327713012695,0.8187278318405151,0.754068,8.612947,49.513192272955955,
7.736918123976909,30.499624401593074,36.89993891395921,1.0,0.9128266525268555,0.7379632997512817,0.6169422,9.048778,48.494252056808705,
4.42529658018174,14.511234397029584,20.268001580677076,1.0,0.6959487835566203,0.43585222562154136,0.33194643,10.39466,25.317011309047345,
12.579011299935807,28.430689984475944,38.041452091647386,1.0,0.8717620849609375,0.6491877365112305,0.40781763,9.94767,49.1292961024112,
12.569404108327685,28.41355601790583,38.1560861263007,0.9811494541168213,0.9662835152943928,0.9442527294158936,1.6967295,6.851937,49.205761793704546,
2.1012583718828983,5.597064233924252,7.902552519196765,1.0,0.7204037984212239,0.4505299854278565,1.0221008,7.9525313,9.909225555145325,
6.031055207202851,17.09382288435203,28.679001286675895,1.0,0.7065247138341267,0.4420733610788981,0.2963908,10.6406765,33.92723865148891,
5.783113408752793,13.72630470016315,22.436092998668787,1.0,0.8721786499023437,0.6497344779968262,0.7050035,8.759044,26.93017100697899,
4.295903433911569,16.493469363177034,30.84754045885812,1.0,0.6941904067993164,0.4348178863525391,0.23752773,11.1214285,35.24287261714688,
12.723768841172632,11.224579264411162,16.93653831134594,1.0,0.6961392800013224,0.4359642823537191,0.38545758,10.070117,23.97356467358022,
28.059264403214037,5.498890549043786,29.526666537067563,1.0,0.9133794021606445,0.7392760801315308,0.71506876,8.728261,41.102118593948695,
19.228643052086124,7.44207771213525,27.164659670698573,1.0,0.755890146891276,0.49710581779479984,0.37348852,10.138614,34.1034304626804,
